date,hour,price,dateF
03/31/2024,12,16.73,2024-03-31
03/31/2024,12,20.52,2024-03-31
03/31/2024,12,21.09,2024-03-31
03/31/2024,12,20.88,2024-03-31
03/31/2024,13,20.02,2024-03-31
03/31/2024,13,21.55,2024-03-31
03/31/2024,13,20.55,2024-03-31
03/31/2024,13,31.24,2024-03-31
03/31/2024,14,21.21,2024-03-31
03/31/2024,14,21.01,2024-03-31
03/31/2024,14,18.55,2024-03-31
03/31/2024,14,14.09,2024-03-31
03/31/2024,15,13.43,2024-03-31
03/31/2024,15,14.32,2024-03-31
03/31/2024,15,16.37,2024-03-31
03/31/2024,15,13.66,2024-03-31
03/31/2024,16,14.08,2024-03-31
03/31/2024,16,14.07,2024-03-31
03/31/2024,16,13.81,2024-03-31
03/31/2024,16,17.01,2024-03-31
03/31/2024,17,17.79,2024-03-31
03/31/2024,17,20.76,2024-03-31
03/31/2024,17,29.55,2024-03-31
03/31/2024,17,19.73,2024-03-31
03/31/2024,18,22.81,2024-03-31
03/31/2024,18,20.57,2024-03-31
03/31/2024,18,21.96,2024-03-31
03/31/2024,18,21.48,2024-03-31
03/31/2024,19,20.96,2024-03-31
03/31/2024,19,22.06,2024-03-31
03/31/2024,19,28.76,2024-03-31
03/31/2024,19,14.32,2024-03-31
03/31/2024,20,11.57,2024-03-31
03/31/2024,20,7.68,2024-03-31
03/31/2024,20,1.79,2024-03-31
03/31/2024,20,0.57,2024-03-31
03/31/2024,21,0.39,2024-03-31
03/31/2024,21,0.37,2024-03-31
03/31/2024,21,0.94,2024-03-31
03/31/2024,21,2.49,2024-03-31
03/31/2024,22,10.54,2024-03-31
03/31/2024,22,14.46,2024-03-31
03/31/2024,22,13.11,2024-03-31
03/31/2024,22,13.36,2024-03-31
03/31/2024,23,12.34,2024-03-31
03/31/2024,23,10.53,2024-03-31
03/31/2024,23,6.78,2024-03-31
03/31/2024,23,3.25,2024-03-31
03/31/2024,24,3.99,2024-03-31
03/31/2024,24,6.06,2024-03-31
03/31/2024,24,6.5,2024-03-31
03/31/2024,24,4.52,2024-03-31
04/01/2024,1,3.29,2024-04-01
04/01/2024,1,4.13,2024-04-01
04/01/2024,1,3.85,2024-04-01
04/01/2024,1,2.93,2024-04-01
04/01/2024,2,2.96,2024-04-01
04/01/2024,2,2.16,2024-04-01
04/01/2024,2,2.47,2024-04-01
04/01/2024,2,2.28,2024-04-01
04/01/2024,3,2.17,2024-04-01
04/01/2024,3,2.74,2024-04-01
04/01/2024,3,2.43,2024-04-01
04/01/2024,3,1.28,2024-04-01
04/01/2024,4,2.31,2024-04-01
04/01/2024,4,2.53,2024-04-01
04/01/2024,4,2.45,2024-04-01
04/01/2024,4,4.36,2024-04-01
04/01/2024,5,4.69,2024-04-01
04/01/2024,5,5.9,2024-04-01
04/01/2024,5,6.56,2024-04-01
04/01/2024,5,7.48,2024-04-01
04/01/2024,6,7.33,2024-04-01
04/01/2024,6,12.62,2024-04-01
04/01/2024,6,14.47,2024-04-01
04/01/2024,6,12.03,2024-04-01
04/01/2024,7,11.09,2024-04-01
04/01/2024,7,13.05,2024-04-01
04/01/2024,7,16.25,2024-04-01
04/01/2024,7,18.99,2024-04-01
04/01/2024,8,17.52,2024-04-01
04/01/2024,8,17.94,2024-04-01
04/01/2024,8,17.94,2024-04-01
04/01/2024,8,17.91,2024-04-01
04/01/2024,9,22.31,2024-04-01
04/01/2024,9,21.34,2024-04-01
04/01/2024,9,22.63,2024-04-01
04/01/2024,9,22.74,2024-04-01
04/01/2024,10,18.65,2024-04-01
04/01/2024,10,21.47,2024-04-01
04/01/2024,10,24.19,2024-04-01
04/01/2024,10,21.46,2024-04-01
04/01/2024,11,21.78,2024-04-01
04/01/2024,11,20.34,2024-04-01
04/01/2024,11,20.6,2024-04-01
04/01/2024,11,18.79,2024-04-01
04/01/2024,12,17.64,2024-04-01
04/01/2024,12,20.03,2024-04-01
04/01/2024,12,18.55,2024-04-01
04/01/2024,12,18.31,2024-04-01
04/01/2024,13,16.26,2024-04-01
04/01/2024,13,17.67,2024-04-01
04/01/2024,13,15.64,2024-04-01
04/01/2024,13,20.13,2024-04-01
04/01/2024,14,20.95,2024-04-01
04/01/2024,14,16.56,2024-04-01
04/01/2024,14,13.54,2024-04-01
04/01/2024,14,13.55,2024-04-01
04/01/2024,15,13.23,2024-04-01
04/01/2024,15,13.74,2024-04-01
04/01/2024,15,12.26,2024-04-01
04/01/2024,15,10.16,2024-04-01
04/01/2024,16,8.05,2024-04-01
04/01/2024,16,5.25,2024-04-01
04/01/2024,16,5.48,2024-04-01
04/01/2024,16,4.06,2024-04-01
04/01/2024,17,3.89,2024-04-01
04/01/2024,17,4.06,2024-04-01
04/01/2024,17,2.64,2024-04-01
04/01/2024,17,-4.56,2024-04-01
04/01/2024,18,-7.26,2024-04-01
04/01/2024,18,-2.16,2024-04-01
04/01/2024,18,-0.76,2024-04-01
04/01/2024,18,3.0,2024-04-01
04/01/2024,19,4.55,2024-04-01
04/01/2024,19,8.17,2024-04-01
04/01/2024,19,10.04,2024-04-01
04/01/2024,19,16.12,2024-04-01
04/01/2024,20,18.11,2024-04-01
04/01/2024,20,15.41,2024-04-01
04/01/2024,20,10.68,2024-04-01
04/01/2024,20,6.12,2024-04-01
04/01/2024,21,6.08,2024-04-01
04/01/2024,21,10.23,2024-04-01
04/01/2024,21,19.61,2024-04-01
04/01/2024,21,20.5,2024-04-01
04/01/2024,22,22.3,2024-04-01
04/01/2024,22,20.24,2024-04-01
04/01/2024,22,16.09,2024-04-01
04/01/2024,22,14.93,2024-04-01
04/01/2024,23,12.29,2024-04-01
04/01/2024,23,13.18,2024-04-01
04/01/2024,23,14.11,2024-04-01
04/01/2024,23,14.57,2024-04-01
04/01/2024,24,13.44,2024-04-01
04/01/2024,24,13.2,2024-04-01
04/01/2024,24,8.79,2024-04-01
04/01/2024,24,8.04,2024-04-01
04/02/2024,1,11.71,2024-04-02
04/02/2024,1,4.72,2024-04-02
04/02/2024,1,0.54,2024-04-02
04/02/2024,1,0.58,2024-04-02
04/02/2024,2,0.48,2024-04-02
04/02/2024,2,5.39,2024-04-02
04/02/2024,2,8.12,2024-04-02
04/02/2024,2,5.21,2024-04-02
04/02/2024,3,7.74,2024-04-02
04/02/2024,3,7.8,2024-04-02
04/02/2024,3,7.17,2024-04-02
04/02/2024,3,5.13,2024-04-02
04/02/2024,4,3.15,2024-04-02
04/02/2024,4,2.09,2024-04-02
04/02/2024,4,1.39,2024-04-02
04/02/2024,4,-0.11,2024-04-02
04/02/2024,5,-1.36,2024-04-02
04/02/2024,5,-2.97,2024-04-02
04/02/2024,5,-3.0,2024-04-02
04/02/2024,5,-2.97,2024-04-02
04/02/2024,6,-0.81,2024-04-02
04/02/2024,6,-1.39,2024-04-02
04/02/2024,6,0.22,2024-04-02
04/02/2024,6,-2.43,2024-04-02
04/02/2024,7,-2.43,2024-04-02
04/02/2024,7,-1.04,2024-04-02
04/02/2024,7,0.22,2024-04-02
04/02/2024,7,0.3,2024-04-02
04/02/2024,8,0.15,2024-04-02
04/02/2024,8,-0.83,2024-04-02
04/02/2024,8,-2.26,2024-04-02
04/02/2024,8,-1.75,2024-04-02
04/02/2024,9,-1.92,2024-04-02
04/02/2024,9,-2.57,2024-04-02
04/02/2024,9,-10.2,2024-04-02
04/02/2024,9,-2.87,2024-04-02
04/02/2024,10,-3.04,2024-04-02
04/02/2024,10,-5.6,2024-04-02
04/02/2024,10,-8.44,2024-04-02
04/02/2024,10,-9.48,2024-04-02
04/02/2024,11,-8.58,2024-04-02
04/02/2024,11,-8.7,2024-04-02
04/02/2024,11,-6.83,2024-04-02
04/02/2024,11,-7.31,2024-04-02
04/02/2024,12,-6.88,2024-04-02
04/02/2024,12,-7.09,2024-04-02
04/02/2024,12,-7.09,2024-04-02
04/02/2024,12,-6.96,2024-04-02
04/02/2024,13,-6.62,2024-04-02
04/02/2024,13,-4.01,2024-04-02
04/02/2024,13,-4.94,2024-04-02
04/02/2024,13,-3.07,2024-04-02
04/02/2024,14,-3.06,2024-04-02
04/02/2024,14,-3.05,2024-04-02
04/02/2024,14,-3.05,2024-04-02
04/02/2024,14,-3.66,2024-04-02
04/02/2024,15,-3.65,2024-04-02
04/02/2024,15,-3.06,2024-04-02
04/02/2024,15,-4.88,2024-04-02
04/02/2024,15,-8.22,2024-04-02
04/02/2024,16,-6.26,2024-04-02
04/02/2024,16,-6.15,2024-04-02
04/02/2024,16,-3.94,2024-04-02
04/02/2024,16,-3.03,2024-04-02
04/02/2024,17,-3.05,2024-04-02
04/02/2024,17,-3.1,2024-04-02
04/02/2024,17,-4.33,2024-04-02
04/02/2024,17,-6.66,2024-04-02
04/02/2024,18,-6.77,2024-04-02
04/02/2024,18,-5.98,2024-04-02
04/02/2024,18,-4.44,2024-04-02
04/02/2024,18,-7.36,2024-04-02
04/02/2024,19,-3.59,2024-04-02
04/02/2024,19,-3.05,2024-04-02
04/02/2024,19,-1.37,2024-04-02
04/02/2024,19,-0.03,2024-04-02
04/02/2024,20,3.6,2024-04-02
04/02/2024,20,15.71,2024-04-02
04/02/2024,20,33.67,2024-04-02
04/02/2024,20,59.39,2024-04-02
04/02/2024,21,29.76,2024-04-02
04/02/2024,21,67.24,2024-04-02
04/02/2024,21,80.0,2024-04-02
04/02/2024,21,71.92,2024-04-02
04/02/2024,22,61.56,2024-04-02
04/02/2024,22,68.37,2024-04-02
04/02/2024,22,55.88,2024-04-02
04/02/2024,22,44.47,2024-04-02
04/02/2024,23,34.55,2024-04-02
04/02/2024,23,32.01,2024-04-02
04/02/2024,23,30.08,2024-04-02
04/02/2024,23,28.57,2024-04-02
04/02/2024,24,29.34,2024-04-02
04/02/2024,24,20.9,2024-04-02
04/02/2024,24,21.19,2024-04-02
04/02/2024,24,35.05,2024-04-02
04/03/2024,1,35.37,2024-04-03
04/03/2024,1,20.28,2024-04-03
04/03/2024,1,17.12,2024-04-03
04/03/2024,1,14.89,2024-04-03
04/03/2024,2,9.59,2024-04-03
04/03/2024,2,14.47,2024-04-03
04/03/2024,2,8.5,2024-04-03
04/03/2024,2,4.24,2024-04-03
04/03/2024,3,2.63,2024-04-03
04/03/2024,3,2.72,2024-04-03
04/03/2024,3,0.92,2024-04-03
04/03/2024,3,0.84,2024-04-03
04/03/2024,4,0.1,2024-04-03
04/03/2024,4,-0.84,2024-04-03
04/03/2024,4,-2.29,2024-04-03
04/03/2024,4,-3.79,2024-04-03
04/03/2024,5,-6.84,2024-04-03
04/03/2024,5,-6.49,2024-04-03
04/03/2024,5,-8.8,2024-04-03
04/03/2024,5,-13.18,2024-04-03
04/03/2024,6,-12.38,2024-04-03
04/03/2024,6,-10.25,2024-04-03
04/03/2024,6,-8.98,2024-04-03
04/03/2024,6,-7.82,2024-04-03
04/03/2024,7,-7.86,2024-04-03
04/03/2024,7,-7.45,2024-04-03
04/03/2024,7,-7.44,2024-04-03
04/03/2024,7,-7.16,2024-04-03
04/03/2024,8,-6.83,2024-04-03
04/03/2024,8,-7.07,2024-04-03
04/03/2024,8,-6.2,2024-04-03
04/03/2024,8,-5.67,2024-04-03
04/03/2024,9,-4.93,2024-04-03
04/03/2024,9,-5.35,2024-04-03
04/03/2024,9,-2.46,2024-04-03
04/03/2024,9,-1.55,2024-04-03
04/03/2024,10,-0.05,2024-04-03
04/03/2024,10,1.21,2024-04-03
04/03/2024,10,4.24,2024-04-03
04/03/2024,10,2.94,2024-04-03
04/03/2024,11,1.96,2024-04-03
04/03/2024,11,0.76,2024-04-03
04/03/2024,11,0.01,2024-04-03
04/03/2024,11,0.01,2024-04-03
04/03/2024,12,0.01,2024-04-03
04/03/2024,12,0.01,2024-04-03
04/03/2024,12,0.01,2024-04-03
04/03/2024,12,0.01,2024-04-03
04/03/2024,13,0.01,2024-04-03
04/03/2024,13,0.01,2024-04-03
04/03/2024,13,0.01,2024-04-03
04/03/2024,13,0.01,2024-04-03
04/03/2024,14,0.01,2024-04-03
04/03/2024,14,0.01,2024-04-03
04/03/2024,14,0.01,2024-04-03
04/03/2024,14,0.01,2024-04-03
04/03/2024,15,0.01,2024-04-03
04/03/2024,15,0.01,2024-04-03
04/03/2024,15,0.01,2024-04-03
04/03/2024,15,0.01,2024-04-03
04/03/2024,16,0.01,2024-04-03
04/03/2024,16,1.44,2024-04-03
04/03/2024,16,2.82,2024-04-03
04/03/2024,16,3.8,2024-04-03
04/03/2024,17,4.48,2024-04-03
04/03/2024,17,4.93,2024-04-03
04/03/2024,17,5.1,2024-04-03
04/03/2024,17,4.5,2024-04-03
04/03/2024,18,4.37,2024-04-03
04/03/2024,18,4.82,2024-04-03
04/03/2024,18,6.91,2024-04-03
04/03/2024,18,7.6,2024-04-03
04/03/2024,19,6.98,2024-04-03
04/03/2024,19,10.34,2024-04-03
04/03/2024,19,15.27,2024-04-03
04/03/2024,19,50.15,2024-04-03
04/03/2024,20,96.55,2024-04-03
04/03/2024,20,197.45,2024-04-03
04/03/2024,20,240.97,2024-04-03
04/03/2024,20,138.9,2024-04-03
04/03/2024,21,54.16,2024-04-03
04/03/2024,21,66.14,2024-04-03
04/03/2024,21,80.78,2024-04-03
04/03/2024,21,45.69,2024-04-03
04/03/2024,22,37.43,2024-04-03
04/03/2024,22,16.68,2024-04-03
04/03/2024,22,23.92,2024-04-03
04/03/2024,22,12.57,2024-04-03
04/03/2024,23,10.64,2024-04-03
04/03/2024,23,15.97,2024-04-03
04/03/2024,23,12.3,2024-04-03
04/03/2024,23,12.49,2024-04-03
04/03/2024,24,6.57,2024-04-03
04/03/2024,24,1.57,2024-04-03
04/03/2024,24,6.82,2024-04-03
04/03/2024,24,4.68,2024-04-03
04/04/2024,1,11.42,2024-04-04
04/04/2024,1,14.28,2024-04-04
04/04/2024,1,15.68,2024-04-04
04/04/2024,1,14.19,2024-04-04
04/04/2024,2,13.48,2024-04-04
04/04/2024,2,12.71,2024-04-04
04/04/2024,2,10.62,2024-04-04
04/04/2024,2,9.11,2024-04-04
04/04/2024,3,7.61,2024-04-04
04/04/2024,3,5.94,2024-04-04
04/04/2024,3,5.31,2024-04-04
04/04/2024,3,5.34,2024-04-04
04/04/2024,4,4.93,2024-04-04
04/04/2024,4,4.72,2024-04-04
04/04/2024,4,4.56,2024-04-04
04/04/2024,4,5.04,2024-04-04
04/04/2024,5,6.44,2024-04-04
04/04/2024,5,6.5,2024-04-04
04/04/2024,5,8.85,2024-04-04
04/04/2024,5,9.2,2024-04-04
04/04/2024,6,9.32,2024-04-04
04/04/2024,6,10.74,2024-04-04
04/04/2024,6,10.55,2024-04-04
04/04/2024,6,11.24,2024-04-04
04/04/2024,7,12.52,2024-04-04
04/04/2024,7,15.47,2024-04-04
04/04/2024,7,41.62,2024-04-04
04/04/2024,7,43.93,2024-04-04
04/04/2024,8,23.49,2024-04-04
04/04/2024,8,21.8,2024-04-04
04/04/2024,8,19.95,2024-04-04
04/04/2024,8,15.39,2024-04-04
04/04/2024,9,13.7,2024-04-04
04/04/2024,9,7.04,2024-04-04
04/04/2024,9,2.72,2024-04-04
04/04/2024,9,2.24,2024-04-04
04/04/2024,10,3.98,2024-04-04
04/04/2024,10,6.11,2024-04-04
04/04/2024,10,8.24,2024-04-04
04/04/2024,10,9.47,2024-04-04
04/04/2024,11,9.45,2024-04-04
04/04/2024,11,9.52,2024-04-04
04/04/2024,11,9.59,2024-04-04
04/04/2024,11,9.67,2024-04-04
04/04/2024,12,10.3,2024-04-04
04/04/2024,12,9.77,2024-04-04
04/04/2024,12,10.22,2024-04-04
04/04/2024,12,10.35,2024-04-04
04/04/2024,13,11.05,2024-04-04
04/04/2024,13,11.87,2024-04-04
04/04/2024,13,12.63,2024-04-04
04/04/2024,13,13.16,2024-04-04
04/04/2024,14,13.83,2024-04-04
04/04/2024,14,14.92,2024-04-04
04/04/2024,14,15.04,2024-04-04
04/04/2024,14,15.02,2024-04-04
04/04/2024,15,15.6,2024-04-04
04/04/2024,15,16.3,2024-04-04
04/04/2024,15,16.84,2024-04-04
04/04/2024,15,16.02,2024-04-04
04/04/2024,16,16.18,2024-04-04
04/04/2024,16,18.86,2024-04-04
04/04/2024,16,16.16,2024-04-04
04/04/2024,16,17.83,2024-04-04
04/04/2024,17,18.63,2024-04-04
04/04/2024,17,17.1,2024-04-04
04/04/2024,17,17.55,2024-04-04
04/04/2024,17,17.69,2024-04-04
04/04/2024,18,17.68,2024-04-04
04/04/2024,18,18.55,2024-04-04
04/04/2024,18,18.28,2024-04-04
04/04/2024,18,20.14,2024-04-04
04/04/2024,19,23.02,2024-04-04
04/04/2024,19,33.11,2024-04-04
04/04/2024,19,53.67,2024-04-04
04/04/2024,19,76.2,2024-04-04
04/04/2024,20,99.93,2024-04-04
04/04/2024,20,195.36,2024-04-04
04/04/2024,20,277.26,2024-04-04
04/04/2024,20,210.85,2024-04-04
04/04/2024,21,94.99,2024-04-04
04/04/2024,21,90.31,2024-04-04
04/04/2024,21,30.5,2024-04-04
04/04/2024,21,20.98,2024-04-04
04/04/2024,22,14.91,2024-04-04
04/04/2024,22,10.08,2024-04-04
04/04/2024,22,12.78,2024-04-04
04/04/2024,22,16.84,2024-04-04
04/04/2024,23,17.14,2024-04-04
04/04/2024,23,9.88,2024-04-04
04/04/2024,23,2.23,2024-04-04
04/04/2024,23,1.56,2024-04-04
04/04/2024,24,-0.69,2024-04-04
04/04/2024,24,-0.57,2024-04-04
04/04/2024,24,-0.54,2024-04-04
04/04/2024,24,-0.26,2024-04-04
04/05/2024,1,0.97,2024-04-05
04/05/2024,1,1.58,2024-04-05
04/05/2024,1,1.63,2024-04-05
04/05/2024,1,1.52,2024-04-05
04/05/2024,2,1.75,2024-04-05
04/05/2024,2,1.6,2024-04-05
04/05/2024,2,1.75,2024-04-05
04/05/2024,2,1.63,2024-04-05
04/05/2024,3,1.67,2024-04-05
04/05/2024,3,1.64,2024-04-05
04/05/2024,3,0.53,2024-04-05
04/05/2024,3,0.01,2024-04-05
04/05/2024,4,0.0,2024-04-05
04/05/2024,4,-0.18,2024-04-05
04/05/2024,4,-0.03,2024-04-05
04/05/2024,4,-0.02,2024-04-05
04/05/2024,5,-0.06,2024-04-05
04/05/2024,5,-0.08,2024-04-05
04/05/2024,5,-0.14,2024-04-05
04/05/2024,5,-0.27,2024-04-05
04/05/2024,6,-0.47,2024-04-05
04/05/2024,6,-1.11,2024-04-05
04/05/2024,6,-1.11,2024-04-05
04/05/2024,6,-2.29,2024-04-05
04/05/2024,7,-2.87,2024-04-05
04/05/2024,7,-1.22,2024-04-05
04/05/2024,7,-0.85,2024-04-05
04/05/2024,7,-1.96,2024-04-05
04/05/2024,8,-1.24,2024-04-05
04/05/2024,8,-2.09,2024-04-05
04/05/2024,8,-0.49,2024-04-05
04/05/2024,8,-0.48,2024-04-05
04/05/2024,9,-1.18,2024-04-05
04/05/2024,9,-2.4,2024-04-05
04/05/2024,9,-25.33,2024-04-05
04/05/2024,9,-28.67,2024-04-05
04/05/2024,10,-29.69,2024-04-05
04/05/2024,10,-29.68,2024-04-05
04/05/2024,10,-31.33,2024-04-05
04/05/2024,10,-32.22,2024-04-05
04/05/2024,11,-28.55,2024-04-05
04/05/2024,11,-29.09,2024-04-05
04/05/2024,11,-29.09,2024-04-05
04/05/2024,11,-29.11,2024-04-05
04/05/2024,12,-29.13,2024-04-05
04/05/2024,12,-29.24,2024-04-05
04/05/2024,12,-29.28,2024-04-05
04/05/2024,12,-29.3,2024-04-05
04/05/2024,13,-29.36,2024-04-05
04/05/2024,13,-29.41,2024-04-05
04/05/2024,13,-29.44,2024-04-05
04/05/2024,13,-29.44,2024-04-05
04/05/2024,14,-30.02,2024-04-05
04/05/2024,14,-30.08,2024-04-05
04/05/2024,14,-30.2,2024-04-05
04/05/2024,14,-30.06,2024-04-05
04/05/2024,15,-30.28,2024-04-05
04/05/2024,15,-30.25,2024-04-05
04/05/2024,15,-29.99,2024-04-05
04/05/2024,15,-29.97,2024-04-05
04/05/2024,16,-30.47,2024-04-05
04/05/2024,16,-30.11,2024-04-05
04/05/2024,16,-30.14,2024-04-05
04/05/2024,16,-30.05,2024-04-05
04/05/2024,17,-29.68,2024-04-05
04/05/2024,17,-29.86,2024-04-05
04/05/2024,17,-30.34,2024-04-05
04/05/2024,17,-30.32,2024-04-05
04/05/2024,18,-30.12,2024-04-05
04/05/2024,18,-30.23,2024-04-05
04/05/2024,18,-30.15,2024-04-05
04/05/2024,18,-30.11,2024-04-05
04/05/2024,19,-30.03,2024-04-05
04/05/2024,19,-29.97,2024-04-05
04/05/2024,19,-29.97,2024-04-05
04/05/2024,19,-30.28,2024-04-05
04/05/2024,20,-29.91,2024-04-05
04/05/2024,20,-29.78,2024-04-05
04/05/2024,20,-29.53,2024-04-05
04/05/2024,20,-29.37,2024-04-05
04/05/2024,21,-29.01,2024-04-05
04/05/2024,21,-29.03,2024-04-05
04/05/2024,21,-29.04,2024-04-05
04/05/2024,21,-29.54,2024-04-05
04/05/2024,22,-29.83,2024-04-05
04/05/2024,22,-29.62,2024-04-05
04/05/2024,22,-29.86,2024-04-05
04/05/2024,22,-29.93,2024-04-05
04/05/2024,23,-30.0,2024-04-05
04/05/2024,23,-30.1,2024-04-05
04/05/2024,23,-30.07,2024-04-05
04/05/2024,23,-30.1,2024-04-05
04/05/2024,24,-30.24,2024-04-05
04/05/2024,24,-30.28,2024-04-05
04/05/2024,24,-30.48,2024-04-05
04/05/2024,24,-30.36,2024-04-05
04/06/2024,1,-30.25,2024-04-06
04/06/2024,1,-30.74,2024-04-06
04/06/2024,1,-31.06,2024-04-06
04/06/2024,1,-30.73,2024-04-06
04/06/2024,2,-31.05,2024-04-06
04/06/2024,2,-30.84,2024-04-06
04/06/2024,2,-31.05,2024-04-06
04/06/2024,2,-31.04,2024-04-06
04/06/2024,3,-30.94,2024-04-06
04/06/2024,3,-30.76,2024-04-06
04/06/2024,3,-30.95,2024-04-06
04/06/2024,3,-30.72,2024-04-06
04/06/2024,4,-30.74,2024-04-06
04/06/2024,4,-30.5,2024-04-06
04/06/2024,4,-30.66,2024-04-06
04/06/2024,4,-30.4,2024-04-06
04/06/2024,5,-30.37,2024-04-06
04/06/2024,5,-30.44,2024-04-06
04/06/2024,5,-30.53,2024-04-06
04/06/2024,5,-30.72,2024-04-06
04/06/2024,6,-30.38,2024-04-06
04/06/2024,6,-30.33,2024-04-06
04/06/2024,6,-30.01,2024-04-06
04/06/2024,6,-30.25,2024-04-06
04/06/2024,7,-30.48,2024-04-06
04/06/2024,7,-30.34,2024-04-06
04/06/2024,7,-30.06,2024-04-06
04/06/2024,7,-29.94,2024-04-06
04/06/2024,8,-30.37,2024-04-06
04/06/2024,8,-30.22,2024-04-06
04/06/2024,8,-30.12,2024-04-06
04/06/2024,8,-30.17,2024-04-06
04/06/2024,9,-30.08,2024-04-06
04/06/2024,9,-29.64,2024-04-06
04/06/2024,9,-29.63,2024-04-06
04/06/2024,9,-29.63,2024-04-06
04/06/2024,10,-29.62,2024-04-06
04/06/2024,10,-29.69,2024-04-06
04/06/2024,10,-29.64,2024-04-06
04/06/2024,10,-29.53,2024-04-06
04/06/2024,11,-29.19,2024-04-06
04/06/2024,11,-27.93,2024-04-06
04/06/2024,11,-27.94,2024-04-06
04/06/2024,11,-25.62,2024-04-06
04/06/2024,12,-25.43,2024-04-06
04/06/2024,12,-25.34,2024-04-06
04/06/2024,12,-25.28,2024-04-06
04/06/2024,12,-25.2,2024-04-06
04/06/2024,13,-24.99,2024-04-06
04/06/2024,13,-24.93,2024-04-06
04/06/2024,13,-14.83,2024-04-06
04/06/2024,13,-19.25,2024-04-06
04/06/2024,14,-3.47,2024-04-06
04/06/2024,14,-2.9,2024-04-06
04/06/2024,14,-2.14,2024-04-06
04/06/2024,14,-1.27,2024-04-06
04/06/2024,15,-0.55,2024-04-06
04/06/2024,15,-1.16,2024-04-06
04/06/2024,15,-2.73,2024-04-06
04/06/2024,15,-2.8,2024-04-06
04/06/2024,16,-2.8,2024-04-06
04/06/2024,16,-2.88,2024-04-06
04/06/2024,16,-2.89,2024-04-06
04/06/2024,16,-3.83,2024-04-06
04/06/2024,17,-14.1,2024-04-06
04/06/2024,17,-19.61,2024-04-06
04/06/2024,17,-24.66,2024-04-06
04/06/2024,17,-24.64,2024-04-06
04/06/2024,18,-24.68,2024-04-06
04/06/2024,18,-24.63,2024-04-06
04/06/2024,18,-19.2,2024-04-06
04/06/2024,18,-24.35,2024-04-06
04/06/2024,19,-26.2,2024-04-06
04/06/2024,19,-26.91,2024-04-06
04/06/2024,19,-28.11,2024-04-06
04/06/2024,19,-26.22,2024-04-06
04/06/2024,20,-23.96,2024-04-06
04/06/2024,20,-22.99,2024-04-06
04/06/2024,20,-22.74,2024-04-06
04/06/2024,20,-22.52,2024-04-06
04/06/2024,21,-24.49,2024-04-06
04/06/2024,21,-25.93,2024-04-06
04/06/2024,21,-27.12,2024-04-06
04/06/2024,21,-27.41,2024-04-06
04/06/2024,22,-27.81,2024-04-06
04/06/2024,22,-27.93,2024-04-06
04/06/2024,22,-27.93,2024-04-06
04/06/2024,22,-27.96,2024-04-06
04/06/2024,23,-27.8,2024-04-06
04/06/2024,23,-27.35,2024-04-06
04/06/2024,23,-27.38,2024-04-06
04/06/2024,23,-27.63,2024-04-06
04/06/2024,24,-27.52,2024-04-06
04/06/2024,24,-27.65,2024-04-06
04/06/2024,24,-27.86,2024-04-06
04/06/2024,24,-27.65,2024-04-06
04/07/2024,1,-27.3,2024-04-07
04/07/2024,1,-27.18,2024-04-07
04/07/2024,1,-27.18,2024-04-07
04/07/2024,1,-27.39,2024-04-07
04/07/2024,2,-26.46,2024-04-07
04/07/2024,2,-26.11,2024-04-07
04/07/2024,2,-27.52,2024-04-07
04/07/2024,2,-27.93,2024-04-07
04/07/2024,3,-27.88,2024-04-07
04/07/2024,3,-27.39,2024-04-07
04/07/2024,3,-27.79,2024-04-07
04/07/2024,3,-27.9,2024-04-07
04/07/2024,4,-27.03,2024-04-07
04/07/2024,4,-27.28,2024-04-07
04/07/2024,4,-27.27,2024-04-07
04/07/2024,4,-27.1,2024-04-07
04/07/2024,5,-25.67,2024-04-07
04/07/2024,5,-26.57,2024-04-07
04/07/2024,5,-26.4,2024-04-07
04/07/2024,5,-27.24,2024-04-07
04/07/2024,6,-27.36,2024-04-07
04/07/2024,6,-27.51,2024-04-07
04/07/2024,6,-27.51,2024-04-07
04/07/2024,6,-27.71,2024-04-07
04/07/2024,7,-28.27,2024-04-07
04/07/2024,7,-28.62,2024-04-07
04/07/2024,7,-28.58,2024-04-07
04/07/2024,7,-28.21,2024-04-07
04/07/2024,8,-29.47,2024-04-07
04/07/2024,8,-29.44,2024-04-07
04/07/2024,8,-30.42,2024-04-07
04/07/2024,8,-29.93,2024-04-07
04/07/2024,9,-28.4,2024-04-07
04/07/2024,9,-28.84,2024-04-07
04/07/2024,9,-28.92,2024-04-07
04/07/2024,9,-31.31,2024-04-07
04/07/2024,10,-29.86,2024-04-07
04/07/2024,10,-28.76,2024-04-07
04/07/2024,10,-28.76,2024-04-07
04/07/2024,10,-28.46,2024-04-07
04/07/2024,11,-28.78,2024-04-07
04/07/2024,11,-28.98,2024-04-07
04/07/2024,11,-27.12,2024-04-07
04/07/2024,11,-25.45,2024-04-07
04/07/2024,12,-13.21,2024-04-07
04/07/2024,12,-2.9,2024-04-07
04/07/2024,12,0.27,2024-04-07
04/07/2024,12,1.14,2024-04-07
04/07/2024,13,4.46,2024-04-07
04/07/2024,13,13.56,2024-04-07
04/07/2024,13,16.52,2024-04-07
04/07/2024,13,13.99,2024-04-07
04/07/2024,14,7.55,2024-04-07
04/07/2024,14,4.45,2024-04-07
04/07/2024,14,3.42,2024-04-07
